id,customer_id,product_id,quantity,total_amount,order_date,status,payment_method
421,125,568,2,660.93,2024-04-28 00:00:00,completed,credit_card
422,125,212,2,152.93,2024-02-04 00:00:00,completed,credit_card
423,125,146,2,587.76,2024-04-30 00:00:00,completed,credit_card
424,126,33,2,748.43,2024-06-30 00:00:00,completed,paypal
425,126,636,3,1060.62,2023-09-13 00:00:00,completed,paypal
426,126,322,1,118.43,2023-01-31 00:00:00,completed,credit_card
427,128,219,1,326.64,2024-08-24 00:00:00,processing,debit_card
428,128,547,1,440.92,2024-04-05 00:00:00,shipped,credit_card
429,128,99,1,204.86,2024-03-21 00:00:00,completed,debit_card
430,129,1,1,402.96,2024-03-29 00:00:00,completed,credit_card
431,131,335,2,812.53,2023-12-18 00:00:00,completed,bank_transfer
432,131,637,3,608.0,2024-03-26 00:00:00,completed,debit_card
433,132,143,2,113.73,2024-01-30 00:00:00,completed,credit_card
434,133,180,1,328.98,2024-06-12 00:00:00,completed,debit_card
435,134,575,1,37.55,2024-02-09 00:00:00,completed,credit_card
436,134,368,2,93.5,2024-01-15 00:00:00,completed,debit_card
437,135,474,1,221.46,2023-12-26 00:00:00,completed,debit_card
438,135,248,1,465.88,2023-03-04 00:00:00,shipped,paypal
439,135,55,5,435.84,2024-09-27 00:00:00,completed,credit_card
440,136,318,1,231.89,2024-04-26 00:00:00,completed,credit_card
441,137,685,1,108.39,2024-05-30 00:00:00,completed,credit_card
442,138,276,1,444.51,2024-10-28 00:00:00,completed,debit_card
443,138,241,1,274.18,2024-10-22 00:00:00,completed,credit_card
444,139,539,2,489.43,2024-09-11 00:00:00,shipped,debit_card
445,139,254,1,344.42,2024-03-30 00:00:00,completed,debit_card
446,139,636,1,104.29,2024-09-03 00:00:00,completed,paypal
447,139,112,1,105.86,2023-03-28 00:00:00,completed,paypal
448,139,595,1,72.53,2023-11-06 00:00:00,completed,debit_card
449,139,63,5,701.41,2023-12-01 00:00:00,completed,paypal
450,139,595,1,297.14,2024-06-07 00:00:00,completed,credit_card
451,139,628,3,653.28,2024-03-12 00:00:00,completed,bank_transfer
452,139,182,1,371.41,2023-08-18 00:00:00,completed,credit_card
453,140,326,2,769.49,2024-03-02 00:00:00,completed,credit_card
454,140,683,1,286.26,2024-10-10 00:00:00,completed,credit_card
455,140,525,3,1477.21,2023-08-30 00:00:00,completed,debit_card
456,140,565,1,254.49,2023-04-13 00:00:00,completed,debit_card
457,140,631,1,166.9,2023-12-13 00:00:00,completed,credit_card
458,140,568,4,1145.32,2023-07-01 00:00:00,completed,paypal
459,141,537,1,288.21,2023-01-09 00:00:00,completed,credit_card
460,141,132,3,712.77,2023-10-23 00:00:00,completed,credit_card
461,141,614,1,426.87,2023-03-04 00:00:00,completed,paypal
462,141,262,3,294.36,2023-02-07 00:00:00,completed,debit_card
463,141,591,1,194.26,2023-06-29 00:00:00,completed,paypal
464,142,594,1,487.16,2023-03-28 00:00:00,completed,debit_card
465,142,665,1,452.92,2024-07-30 00:00:00,completed,credit_card
466,143,322,2,38.49,2023-04-26 00:00:00,completed,credit_card
467,143,174,1,16.18,2023-06-25 00:00:00,completed,paypal
468,145,66,1,71.62,2023-10-05 00:00:00,completed,debit_card
469,145,472,2,161.02,2023-02-03 00:00:00,completed,debit_card
470,145,459,2,955.58,2023-02-26 00:00:00,completed,credit_card
471,146,274,1,275.48,2024-07-10 00:00:00,completed,credit_card
472,146,352,2,995.74,2024-06-07 00:00:00,completed,credit_card
473,146,642,1,338.86,2023-04-11 00:00:00,completed,debit_card
474,146,466,2,406.99,2024-06-06 00:00:00,completed,credit_card
475,146,303,3,739.95,2023-07-17 00:00:00,completed,debit_card
476,147,522,2,306.3,2024-03-08 00:00:00,completed,bank_transfer
477,147,647,2,602.5,2024-02-09 00:00:00,completed,credit_card
478,148,39,2,467.98,2023-09-24 00:00:00,completed,debit_card
479,148,22,1,28.45,2024-07-22 00:00:00,completed,debit_card
480,148,193,2,347.62,2023-08-24 00:00:00,completed,paypal
481,148,537,2,930.95,2024-06-03 00:00:00,completed,credit_card
482,148,184,1,231.55,2023-08-09 00:00:00,completed,debit_card
483,148,164,1,147.37,2024-11-09 00:00:00,shipped,debit_card
484,148,283,2,202.43,2023-03-20 00:00:00,completed,credit_card
485,148,84,1,229.16,2024-10-03 00:00:00,completed,debit_card
486,149,180,2,450.48,2023-09-07 00:00:00,completed,credit_card
487,150,479,1,27.46,2023-07-22 00:00:00,shipped,bank_transfer
488,150,43,1,264.19,2024-07-21 00:00:00,completed,credit_card
489,150,682,2,149.14,2023-01-17 00:00:00,completed,credit_card
490,150,158,1,422.84,2024-02-02 00:00:00,completed,credit_card
491,150,656,1,271.39,2024-08-01 00:00:00,shipped,credit_card
492,150,42,1,102.7,2024-11-02 00:00:00,completed,credit_card
493,150,524,2,959.75,2023-07-07 00:00:00,completed,credit_card
494,151,607,1,37.02,2023-09-27 00:00:00,completed,credit_card
495,152,461,1,420.96,2023-10-31 00:00:00,completed,credit_card
496,152,490,1,475.9,2023-09-08 00:00:00,completed,credit_card
497,152,371,2,218.53,2023-03-05 00:00:00,shipped,debit_card
498,153,405,1,321.6,2023-09-29 00:00:00,shipped,paypal
499,154,252,1,454.29,2024-05-20 00:00:00,completed,credit_card
500,154,132,2,768.18,2024-10-31 00:00:00,completed,debit_card
501,155,280,2,666.47,2024-02-25 00:00:00,completed,credit_card
502,155,265,1,182.79,2024-04-05 00:00:00,completed,credit_card
503,155,347,2,710.95,2023-04-29 00:00:00,shipped,credit_card
504,156,440,1,246.5,2024-10-30 00:00:00,completed,bank_transfer
505,156,547,1,407.95,2024-05-24 00:00:00,completed,debit_card
506,156,669,2,231.98,2024-04-04 00:00:00,completed,credit_card
507,156,108,3,1305.57,2023-09-01 00:00:00,processing,credit_card
508,156,206,1,396.68,2023-10-19 00:00:00,completed,paypal
509,157,275,1,143.71,2024-09-19 00:00:00,completed,credit_card
510,157,291,1,175.03,2024-11-21 00:00:00,shipped,paypal
511,158,591,1,432.26,2023-12-01 00:00:00,completed,credit_card
512,158,698,1,272.97,2024-01-26 00:00:00,completed,credit_card
513,158,384,3,78.08,2023-08-15 00:00:00,completed,credit_card
514,158,251,1,200.24,2023-07-14 00:00:00,completed,credit_card
515,159,603,1,354.9,2023-07-07 00:00:00,completed,paypal
516,159,253,1,41.04,2024-03-04 00:00:00,completed,paypal
517,159,176,1,335.63,2023-02-07 00:00:00,completed,credit_card
518,159,20,5,595.18,2023-08-08 00:00:00,completed,credit_card
519,159,181,1,384.77,2023-01-24 00:00:00,completed,debit_card
520,160,54,1,348.73,2023-03-25 00:00:00,completed,debit_card
521,160,389,2,754.13,2024-05-18 00:00:00,completed,credit_card
522,160,352,1,257.98,2023-03-15 00:00:00,completed,credit_card
523,161,505,1,391.4,2023-03-24 00:00:00,completed,credit_card
524,161,88,1,330.83,2024-04-29 00:00:00,completed,debit_card
525,161,123,1,183.47,2023-10-18 00:00:00,processing,debit_card
526,161,35,1,476.31,2024-04-29 00:00:00,completed,credit_card
527,161,22,1,156.13,2023-10-20 00:00:00,completed,credit_card
528,162,393,2,112.86,2024-09-18 00:00:00,completed,debit_card
529,162,553,1,252.24,2024-11-01 00:00:00,completed,credit_card
530,163,547,1,480.53,2023-08-09 00:00:00,completed,credit_card
531,163,495,2,845.7,2024-06-13 00:00:00,completed,credit_card
532,163,129,4,1725.59,2023-12-10 00:00:00,completed,paypal
533,163,299,4,858.33,2024-11-22 00:00:00,shipped,paypal
534,163,486,1,127.35,2023-06-13 00:00:00,completed,paypal
535,164,238,1,473.11,2024-09-07 00:00:00,completed,credit_card
536,164,659,1,414.95,2023-04-08 00:00:00,completed,credit_card
537,165,443,4,1771.71,2024-05-13 00:00:00,completed,debit_card
538,166,672,1,28.36,2024-07-20 00:00:00,completed,credit_card
539,166,451,1,201.67,2024-03-26 00:00:00,completed,debit_card
540,167,74,2,785.46,2023-08-11 00:00:00,completed,credit_card
541,168,236,2,239.68,2024-05-30 00:00:00,completed,credit_card
542,169,278,2,783.76,2023-12-28 00:00:00,shipped,credit_card
543,170,678,2,534.96,2024-07-21 00:00:00,completed,credit_card
544,170,11,1,333.12,2023-10-04 00:00:00,completed,paypal
545,171,572,3,159.99,2024-01-22 00:00:00,completed,credit_card
546,171,490,1,489.17,2023-03-05 00:00:00,completed,credit_card
547,171,326,2,419.14,2024-01-24 00:00:00,completed,debit_card
548,172,634,3,527.62,2023-06-03 00:00:00,completed,credit_card
549,173,53,1,343.47,2024-05-03 00:00:00,completed,credit_card
550,174,44,3,1108.86,2023-10-27 00:00:00,completed,debit_card
551,174,23,1,87.39,2023-03-08 00:00:00,completed,debit_card
552,175,362,1,451.52,2023-12-01 00:00:00,completed,credit_card
553,175,592,1,235.86,2023-11-04 00:00:00,completed,credit_card
554,175,494,1,102.78,2024-01-08 00:00:00,completed,bank_transfer
555,176,516,1,295.67,2024-09-23 00:00:00,completed,paypal
556,176,332,1,490.29,2024-03-17 00:00:00,completed,credit_card
557,177,317,1,47.22,2024-02-29 00:00:00,completed,credit_card
558,177,316,5,1381.89,2023-06-06 00:00:00,shipped,paypal
559,177,626,2,714.2,2024-07-14 00:00:00,shipped,credit_card
560,177,404,1,27.91,2024-09-22 00:00:00,completed,debit_card
561,177,408,1,464.47,2024-04-13 00:00:00,shipped,paypal
562,177,44,1,410.45,2024-10-08 00:00:00,completed,paypal
563,177,22,1,327.39,2023-06-24 00:00:00,completed,credit_card
564,178,259,3,773.92,2023-03-05 00:00:00,completed,credit_card
565,178,122,3,929.41,2023-01-02 00:00:00,completed,debit_card
566,178,176,1,228.58,2024-06-01 00:00:00,shipped,credit_card
567,178,516,2,247.23,2024-08-16 00:00:00,completed,credit_card
568,178,297,1,159.84,2024-03-24 00:00:00,shipped,credit_card
569,178,516,1,441.2,2023-04-26 00:00:00,completed,debit_card
570,178,397,3,96.07,2023-10-20 00:00:00,completed,credit_card
571,178,591,2,259.78,2024-08-23 00:00:00,completed,bank_transfer
572,179,658,1,222.96,2023-10-27 00:00:00,completed,credit_card
573,179,336,2,137.17,2023-11-20 00:00:00,shipped,credit_card
574,179,230,2,482.61,2024-05-20 00:00:00,completed,debit_card
575,179,470,2,578.75,2024-11-08 00:00:00,completed,credit_card
576,179,617,1,25.96,2023-05-19 00:00:00,completed,paypal
577,180,128,1,430.64,2024-02-06 00:00:00,completed,debit_card
578,181,318,2,100.57,2023-02-16 00:00:00,completed,credit_card
579,181,138,1,194.26,2023-11-24 00:00:00,completed,credit_card
580,182,84,1,111.4,2024-03-27 00:00:00,completed,paypal
581,182,317,1,333.38,2023-11-09 00:00:00,completed,debit_card
582,182,157,1,139.38,2023-11-05 00:00:00,shipped,paypal
583,183,200,1,458.84,2024-10-04 00:00:00,completed,debit_card
584,183,498,1,484.07,2024-03-16 00:00:00,shipped,debit_card
585,183,489,1,401.99,2024-01-15 00:00:00,completed,credit_card
586,185,447,2,889.95,2024-07-22 00:00:00,completed,bank_transfer
587,185,166,1,228.97,2023-02-01 00:00:00,shipped,credit_card
588,186,346,1,466.16,2023-08-24 00:00:00,completed,debit_card
589,186,374,2,912.73,2024-06-05 00:00:00,shipped,credit_card
590,186,255,1,381.67,2024-03-23 00:00:00,processing,debit_card
591,187,206,1,139.75,2023-10-17 00:00:00,completed,paypal
592,187,56,1,342.79,2024-09-09 00:00:00,shipped,debit_card
593,187,103,1,10.56,2024-03-17 00:00:00,completed,paypal
594,187,374,2,193.78,2023-03-03 00:00:00,completed,credit_card
595,187,661,1,373.25,2024-09-15 00:00:00,completed,credit_card
596,187,680,2,171.61,2024-05-22 00:00:00,completed,debit_card
597,188,269,1,391.46,2023-12-14 00:00:00,completed,debit_card
598,188,637,1,63.47,2023-04-22 00:00:00,completed,debit_card
599,188,559,1,278.55,2024-06-29 00:00:00,shipped,credit_card
600,188,496,2,212.6,2024-11-29 00:00:00,completed,paypal
601,188,392,2,497.28,2023-01-01 00:00:00,completed,paypal
602,189,138,1,303.23,2024-03-12 00:00:00,cancelled,credit_card
603,189,328,1,204.07,2023-02-09 00:00:00,completed,debit_card
604,190,69,1,69.44,2023-08-22 00:00:00,completed,credit_card
605,191,462,1,226.29,2024-07-14 00:00:00,completed,debit_card
606,192,142,1,184.91,2023-09-03 00:00:00,completed,debit_card
607,193,145,2,72.76,2023-10-24 00:00:00,completed,debit_card
608,194,234,1,485.1,2024-05-16 00:00:00,completed,debit_card
609,194,658,2,686.32,2024-03-05 00:00:00,completed,debit_card
610,194,677,2,405.47,2024-11-17 00:00:00,completed,credit_card
611,194,569,1,143.85,2023-05-14 00:00:00,processing,debit_card
612,194,602,2,431.34,2023-03-22 00:00:00,completed,debit_card
613,194,238,2,516.06,2024-06-30 00:00:00,completed,debit_card
614,194,374,1,216.44,2023-09-06 00:00:00,completed,credit_card
615,195,295,1,486.09,2024-03-28 00:00:00,completed,credit_card
616,195,247,1,497.95,2023-07-25 00:00:00,completed,debit_card
617,195,91,1,451.74,2023-11-28 00:00:00,completed,credit_card
618,195,288,2,913.17,2023-11-17 00:00:00,completed,debit_card
619,195,695,2,144.2,2024-11-06 00:00:00,completed,credit_card
620,196,551,3,506.38,2023-01-18 00:00:00,processing,bank_transfer
621,197,79,1,175.44,2024-05-01 00:00:00,completed,debit_card
622,197,125,1,95.73,2024-03-23 00:00:00,cancelled,paypal
623,197,115,1,68.63,2024-12-01 00:00:00,completed,credit_card
624,198,540,1,256.39,2023-09-05 00:00:00,completed,credit_card
625,198,410,1,333.36,2023-09-22 00:00:00,completed,credit_card
626,198,427,1,478.59,2024-06-13 00:00:00,completed,debit_card
627,199,496,5,2264.4,2024-11-13 00:00:00,completed,credit_card
628,200,328,1,135.35,2023-07-17 00:00:00,cancelled,credit_card
629,200,557,1,106.59,2023-03-31 00:00:00,shipped,credit_card
630,201,272,1,421.08,2024-03-23 00:00:00,completed,credit_card
631,201,335,2,407.31,2023-10-26 00:00:00,completed,debit_card
632,202,535,2,437.14,2023-07-16 00:00:00,completed,debit_card
633,202,603,1,384.2,2024-02-06 00:00:00,completed,debit_card
634,202,382,1,271.03,2023-04-30 00:00:00,completed,credit_card
635,202,50,1,422.14,2023-08-13 00:00:00,completed,credit_card
636,202,37,1,143.36,2024-09-25 00:00:00,completed,credit_card
637,202,335,1,464.28,2024-03-04 00:00:00,completed,paypal
638,202,417,1,375.6,2023-03-16 00:00:00,completed,credit_card
639,202,180,4,1956.54,2024-04-28 00:00:00,completed,paypal
640,202,90,1,79.88,2023-06-20 00:00:00,completed,credit_card
641,204,207,3,1144.97,2024-02-07 00:00:00,completed,credit_card
642,205,443,1,332.98,2023-02-28 00:00:00,completed,credit_card
643,206,693,3,1038.38,2023-02-10 00:00:00,completed,credit_card
644,207,82,1,432.7,2023-05-16 00:00:00,completed,credit_card
645,207,617,4,196.16,2024-05-24 00:00:00,completed,paypal
646,208,673,3,987.65,2023-12-31 00:00:00,completed,credit_card
647,208,150,2,373.03,2024-01-02 00:00:00,completed,debit_card
648,208,480,3,554.03,2023-07-17 00:00:00,completed,debit_card
649,209,341,1,101.69,2023-05-21 00:00:00,completed,credit_card
650,209,689,2,528.87,2023-09-01 00:00:00,completed,credit_card
651,209,418,1,100.42,2024-06-09 00:00:00,completed,debit_card
652,210,682,1,474.99,2023-06-10 00:00:00,completed,debit_card
653,211,634,2,734.57,2024-10-03 00:00:00,completed,debit_card
654,212,409,1,48.33,2024-05-26 00:00:00,completed,credit_card
655,212,115,1,236.74,2024-07-04 00:00:00,completed,debit_card
656,212,277,1,408.07,2023-04-05 00:00:00,completed,credit_card
657,214,366,1,83.8,2023-03-17 00:00:00,shipped,credit_card
658,215,167,5,657.7,2023-09-22 00:00:00,completed,debit_card
659,215,12,2,847.4,2023-04-10 00:00:00,completed,credit_card
660,215,181,5,834.06,2024-02-07 00:00:00,shipped,debit_card
661,215,244,1,103.7,2023-10-19 00:00:00,completed,debit_card
662,216,262,1,281.72,2023-09-13 00:00:00,completed,credit_card
663,216,211,2,53.62,2023-03-06 00:00:00,completed,debit_card
664,217,116,1,109.54,2024-07-15 00:00:00,completed,debit_card
665,217,323,1,118.74,2023-01-12 00:00:00,completed,credit_card
666,217,303,2,534.71,2024-08-02 00:00:00,completed,paypal
667,217,542,1,465.94,2024-08-30 00:00:00,completed,debit_card
668,218,656,1,477.48,2023-06-29 00:00:00,completed,debit_card
669,218,420,2,356.46,2024-07-26 00:00:00,completed,debit_card
670,219,129,2,975.06,2024-07-06 00:00:00,completed,debit_card
671,219,271,3,1198.52,2023-08-30 00:00:00,completed,credit_card
672,219,430,1,315.36,2024-07-29 00:00:00,completed,credit_card
673,220,93,1,282.08,2024-08-24 00:00:00,completed,bank_transfer
674,220,575,1,460.37,2023-10-01 00:00:00,completed,credit_card
675,221,18,2,202.14,2023-06-23 00:00:00,shipped,bank_transfer
676,221,53,1,181.31,2023-04-12 00:00:00,completed,credit_card
677,222,279,1,130.71,2023-05-13 00:00:00,completed,credit_card
678,222,305,1,435.95,2023-06-10 00:00:00,completed,credit_card
679,222,627,1,302.03,2024-06-24 00:00:00,completed,debit_card
680,222,571,1,103.91,2024-11-09 00:00:00,completed,debit_card
681,222,91,2,545.79,2024-11-15 00:00:00,completed,credit_card
682,222,417,1,183.69,2024-05-29 00:00:00,processing,credit_card
683,223,278,3,1372.27,2023-03-16 00:00:00,completed,credit_card
684,223,688,1,18.81,2023-04-22 00:00:00,completed,credit_card
685,223,617,1,325.27,2023-10-29 00:00:00,completed,credit_card
686,224,569,2,258.99,2024-05-23 00:00:00,cancelled,paypal
687,225,680,1,452.71,2024-07-03 00:00:00,completed,debit_card
688,226,165,1,350.25,2023-03-18 00:00:00,completed,credit_card
689,227,393,1,396.66,2024-03-30 00:00:00,completed,debit_card
690,227,689,1,168.17,2023-02-24 00:00:00,completed,credit_card
691,227,238,2,538.1,2024-07-13 00:00:00,completed,credit_card
692,227,523,1,255.02,2024-02-13 00:00:00,completed,bank_transfer
693,227,67,3,1459.3,2023-03-15 00:00:00,completed,paypal
694,227,552,1,286.26,2024-02-23 00:00:00,completed,credit_card
695,228,454,1,96.11,2024-06-27 00:00:00,completed,debit_card
696,229,45,1,296.19,2024-02-19 00:00:00,completed,debit_card
697,230,356,1,65.42,2024-09-25 00:00:00,completed,credit_card
698,230,528,3,241.92,2023-04-25 00:00:00,completed,paypal
699,230,183,3,890.14,2024-06-03 00:00:00,completed,paypal
700,230,648,3,120.28,2023-10-02 00:00:00,completed,credit_card
701,231,483,1,389.16,2023-02-09 00:00:00,completed,debit_card
702,231,280,4,709.38,2023-08-05 00:00:00,completed,paypal
703,231,165,1,428.18,2024-05-05 00:00:00,completed,paypal
704,231,373,1,421.31,2023-02-09 00:00:00,processing,credit_card
705,232,224,1,15.57,2023-08-03 00:00:00,completed,credit_card
706,233,115,2,424.35,2024-03-07 00:00:00,completed,bank_transfer
707,233,656,3,305.04,2023-11-05 00:00:00,completed,debit_card
708,233,284,1,44.61,2023-02-18 00:00:00,completed,credit_card
709,233,560,3,261.98,2023-06-02 00:00:00,completed,bank_transfer
710,233,15,1,417.41,2023-05-13 00:00:00,shipped,debit_card
711,233,348,1,153.46,2023-07-21 00:00:00,completed,credit_card
712,233,499,1,220.42,2023-12-05 00:00:00,completed,credit_card
713,233,625,3,1054.79,2024-04-11 00:00:00,completed,credit_card
714,234,648,2,58.61,2024-07-28 00:00:00,shipped,credit_card
715,234,55,1,178.35,2023-09-27 00:00:00,completed,debit_card
716,235,672,1,475.36,2023-03-17 00:00:00,completed,credit_card
717,236,293,2,150.1,2024-07-15 00:00:00,completed,debit_card
718,237,660,1,295.82,2024-10-20 00:00:00,completed,debit_card
719,237,429,2,811.06,2023-01-15 00:00:00,cancelled,credit_card
720,237,313,1,276.08,2024-11-22 00:00:00,completed,credit_card
721,238,548,5,469.33,2023-12-05 00:00:00,completed,debit_card
722,238,276,1,279.66,2023-01-25 00:00:00,completed,credit_card
723,238,250,1,278.83,2024-02-01 00:00:00,completed,debit_card
724,239,166,1,352.94,2023-01-20 00:00:00,completed,bank_transfer
725,239,590,1,264.99,2024-01-09 00:00:00,completed,debit_card
726,239,259,3,36.02,2024-05-16 00:00:00,completed,credit_card
